date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
03/01/2018 21:30,5.44,0,26.82,0,100,19.88,77400,Weekday,Wednesday,Medium_Load
03/01/2018 21:45,5.11,0,26.78,0,100,18.74,78300,Weekday,Wednesday,Medium_Load
03/01/2018 22:00,5.18,0,26.78,0,100,18.99,79200,Weekday,Wednesday,Medium_Load
03/01/2018 22:15,4.97,1.91,15.16,0,93.34,31.15,80100,Weekday,Wednesday,Maximum_Load
03/01/2018 22:30,4.75,5.26,0,0,67.02,100,81000,Weekday,Wednesday,Maximum_Load
03/01/2018 22:45,4.64,5.15,0,0,66.94,100,81900,Weekday,Wednesday,Maximum_Load
03/01/2018 23:00,4.64,4.97,0,0,68.24,100,82800,Weekday,Wednesday,Maximum_Load
03/01/2018 23:15,4.72,4.39,0,0,73.22,100,83700,Weekday,Wednesday,Light_Load
03/01/2018 23:30,4.61,4.25,0,0,73.52,100,84600,Weekday,Wednesday,Light_Load
03/01/2018 23:45,4.57,4.43,0,0,71.8,100,85500,Weekday,Wednesday,Light_Load
03/01/2018 00:00,4.57,4.5,0,0,71.25,100,0,Weekday,Wednesday,Light_Load
04/01/2018 00:15,4.61,4.57,0,0,71.02,100,900,Weekday,Thursday,Light_Load
04/01/2018 00:30,4.64,4.57,0,0,71.25,100,1800,Weekday,Thursday,Light_Load
04/01/2018 00:45,4.64,4.68,0,0,70.41,100,2700,Weekday,Thursday,Light_Load
04/01/2018 01:00,4.61,4.79,0,0,69.34,100,3600,Weekday,Thursday,Light_Load
04/01/2018 01:15,4.61,4.64,0,0,70.48,100,4500,Weekday,Thursday,Light_Load
04/01/2018 01:30,4.61,4.93,0,0,68.3,100,5400,Weekday,Thursday,Light_Load
04/01/2018 01:45,4.68,4.64,0,0,71.01,100,6300,Weekday,Thursday,Light_Load
04/01/2018 02:00,4.64,4.79,0,0,69.58,100,7200,Weekday,Thursday,Light_Load
04/01/2018 02:15,4.61,4.75,0,0,69.65,100,8100,Weekday,Thursday,Light_Load
04/01/2018 02:30,4.64,4.9,0,0,68.76,100,9000,Weekday,Thursday,Light_Load
04/01/2018 02:45,4.61,4.9,0,0,68.52,100,9900,Weekday,Thursday,Light_Load
04/01/2018 03:00,4.68,4.93,0,0,68.85,100,10800,Weekday,Thursday,Light_Load
04/01/2018 03:15,4.68,5,0,0,68.34,100,11700,Weekday,Thursday,Light_Load
04/01/2018 03:30,4.61,4.86,0,0,68.82,100,12600,Weekday,Thursday,Light_Load
04/01/2018 03:45,4.61,4.86,0,0,68.82,100,13500,Weekday,Thursday,Light_Load
04/01/2018 04:00,4.68,5.15,0,0,67.25,100,14400,Weekday,Thursday,Light_Load
04/01/2018 04:15,4.61,4.72,0,0,69.87,100,15300,Weekday,Thursday,Light_Load
04/01/2018 04:30,4.64,4.72,0,0,70.1,100,16200,Weekday,Thursday,Light_Load
04/01/2018 04:45,4.64,4.54,0,0,71.48,100,17100,Weekday,Thursday,Light_Load
04/01/2018 05:00,4.61,4.64,0,0,70.48,100,18000,Weekday,Thursday,Light_Load
04/01/2018 05:15,4.61,4.5,0,0,71.56,100,18900,Weekday,Thursday,Light_Load
04/01/2018 05:30,4.64,4.5,0,0,71.79,100,19800,Weekday,Thursday,Light_Load
04/01/2018 05:45,4.61,4.39,0,0,72.42,100,20700,Weekday,Thursday,Light_Load
04/01/2018 06:00,4.61,4.54,0,0,71.25,100,21600,Weekday,Thursday,Light_Load
04/01/2018 06:15,4.61,4.64,0,0,70.48,100,22500,Weekday,Thursday,Light_Load
04/01/2018 06:30,4.64,4.82,0,0,69.35,100,23400,Weekday,Thursday,Light_Load
04/01/2018 06:45,4.57,4.68,0,0,69.86,100,24300,Weekday,Thursday,Light_Load
04/01/2018 07:00,4.64,4.57,0,0,71.25,100,25200,Weekday,Thursday,Light_Load
04/01/2018 07:15,4.54,4.61,0,0,70.17,100,26100,Weekday,Thursday,Light_Load
04/01/2018 07:30,5.36,4.79,0,0,74.56,100,27000,Weekday,Thursday,Light_Load
04/01/2018 07:45,7.06,4.9,0,0,82.15,100,27900,Weekday,Thursday,Light_Load
04/01/2018 08:00,7.81,4.68,0,0,85.78,100,28800,Weekday,Thursday,Light_Load
04/01/2018 08:15,83.23,51.73,0,0.04,84.93,100,29700,Weekday,Thursday,Light_Load
04/01/2018 08:30,136.19,74.88,0,0.06,87.63,100,30600,Weekday,Thursday,Light_Load
04/01/2018 08:45,108.29,75.82,0,0.05,81.92,100,31500,Weekday,Thursday,Light_Load
04/01/2018 09:00,131.18,53.6,0,0.06,92.57,100,32400,Weekday,Thursday,Light_Load
04/01/2018 09:15,136.04,56.7,0,0.06,92.3,100,33300,Weekday,Thursday,Medium_Load
04/01/2018 09:30,128.02,46.22,0,0.06,94.06,100,34200,Weekday,Thursday,Medium_Load
04/01/2018 09:45,132.84,53.53,0,0.06,92.75,100,35100,Weekday,Thursday,Medium_Load
04/01/2018 10:00,111.49,39.17,0,0.05,94.35,100,36000,Weekday,Thursday,Medium_Load
04/01/2018 10:15,124.78,38.95,0,0.06,95.46,100,36900,Weekday,Thursday,Maximum_Load
04/01/2018 10:30,96.66,30.89,0,0.04,95.25,100,37800,Weekday,Thursday,Maximum_Load
04/01/2018 10:45,128.81,41.04,0,0.06,95.28,100,38700,Weekday,Thursday,Maximum_Load
04/01/2018 11:00,78.37,28.94,0,0.04,93.81,100,39600,Weekday,Thursday,Maximum_Load
04/01/2018 11:15,104.8,59.04,0,0.05,87.13,100,40500,Weekday,Thursday,Maximum_Load
04/01/2018 11:30,131.83,61.2,0,0.06,90.7,100,41400,Weekday,Thursday,Maximum_Load
04/01/2018 11:45,113.11,60.19,0,0.05,88.28,100,42300,Weekday,Thursday,Maximum_Load
04/01/2018 12:00,128.05,60.55,0,0.06,90.4,100,43200,Weekday,Thursday,Maximum_Load
04/01/2018 12:15,14.15,3.78,18.79,0.01,96.61,60.16,44100,Weekday,Thursday,Medium_Load
04/01/2018 12:30,7.85,0,26.39,0,100,28.51,45000,Weekday,Thursday,Medium_Load
04/01/2018 12:45,7.02,0,26.89,0,100,25.26,45900,Weekday,Thursday,Medium_Load
04/01/2018 13:00,7.63,0.07,26.46,0,100,27.71,46800,Weekday,Thursday,Medium_Load
04/01/2018 13:15,78.37,21.24,1.19,0.04,96.52,99.99,47700,Weekday,Thursday,Medium_Load
04/01/2018 13:30,135.43,51.95,0,0.06,93.37,100,48600,Weekday,Thursday,Medium_Load
04/01/2018 13:45,105.12,33.66,0,0.05,95.24,100,49500,Weekday,Thursday,Medium_Load
04/01/2018 14:00,120.6,41.4,0,0.06,94.58,100,50400,Weekday,Thursday,Medium_Load
04/01/2018 14:15,117.97,41.72,0,0.05,94.28,100,51300,Weekday,Thursday,Medium_Load
04/01/2018 14:30,121.93,43.56,0,0.06,94.17,100,52200,Weekday,Thursday,Medium_Load
04/01/2018 14:45,121.07,44.35,0,0.06,93.9,100,53100,Weekday,Thursday,Medium_Load
04/01/2018 15:00,115.42,38.45,0,0.05,94.87,100,54000,Weekday,Thursday,Medium_Load
04/01/2018 15:15,115.49,41.15,0,0.05,94.2,100,54900,Weekday,Thursday,Medium_Load
04/01/2018 15:30,101.92,39.06,0,0.05,93.38,100,55800,Weekday,Thursday,Medium_Load
04/01/2018 15:45,138.06,51.8,0,0.06,93.63,100,56700,Weekday,Thursday,Medium_Load
04/01/2018 16:00,118.94,49.97,0,0.05,92.19,100,57600,Weekday,Thursday,Medium_Load
04/01/2018 16:15,144.29,54.94,0,0.07,93.45,100,58500,Weekday,Thursday,Medium_Load
04/01/2018 16:30,88.27,28.73,0,0.04,95.09,100,59400,Weekday,Thursday,Medium_Load
04/01/2018 16:45,119.99,38.99,0,0.06,95.1,100,60300,Weekday,Thursday,Medium_Load
04/01/2018 17:00,97.63,37.26,0,0.04,93.43,100,61200,Weekday,Thursday,Medium_Load
04/01/2018 17:15,130.61,43.88,0,0.06,94.79,100,62100,Weekday,Thursday,Maximum_Load
04/01/2018 17:30,122.04,51.44,0,0.06,92.15,100,63000,Weekday,Thursday,Maximum_Load
04/01/2018 17:45,43.06,1.94,3.46,0.02,99.9,99.68,63900,Weekday,Thursday,Maximum_Load
04/01/2018 18:00,65.38,7.09,2.12,0.03,99.42,99.95,64800,Weekday,Thursday,Maximum_Load
04/01/2018 18:15,39.71,16.24,0.54,0.02,92.56,99.99,65700,Weekday,Thursday,Maximum_Load
04/01/2018 18:30,51.59,33.34,0,0.02,83.99,100,66600,Weekday,Thursday,Maximum_Load
04/01/2018 18:45,46.4,15.26,0,0.02,94.99,100,67500,Weekday,Thursday,Maximum_Load
04/01/2018 19:00,67.18,28.55,0,0.03,92.03,100,68400,Weekday,Thursday,Maximum_Load
04/01/2018 19:15,53.39,18,0,0.02,94.76,100,69300,Weekday,Thursday,Maximum_Load
04/01/2018 19:30,52.74,16.31,0,0.02,95.54,100,70200,Weekday,Thursday,Maximum_Load
04/01/2018 19:45,69.84,38.88,0,0.03,87.37,100,71100,Weekday,Thursday,Maximum_Load
04/01/2018 20:00,51.16,17.93,0,0.02,94.37,100,72000,Weekday,Thursday,Maximum_Load
04/01/2018 20:15,64.58,28.58,0,0.03,91.45,100,72900,Weekday,Thursday,Medium_Load
04/01/2018 20:30,69.3,39.92,0,0.03,86.65,100,73800,Weekday,Thursday,Medium_Load
04/01/2018 20:45,46.62,11.99,0.04,0.02,96.85,100,74700,Weekday,Thursday,Medium_Load
04/01/2018 21:00,36.22,3.1,2.77,0.02,99.64,99.71,75600,Weekday,Thursday,Medium_Load
04/01/2018 21:15,8.28,0,24.08,0,100,32.52,76500,Weekday,Thursday,Medium_Load
04/01/2018 21:30,6.08,0,25.56,0,100,23.14,77400,Weekday,Thursday,Medium_Load
04/01/2018 21:45,5.26,0,25.78,0,100,19.99,78300,Weekday,Thursday,Medium_Load
04/01/2018 22:00,5.15,0,25.85,0,100,19.54,79200,Weekday,Thursday,Medium_Load
04/01/2018 22:15,5.04,2.16,14.65,0,91.91,32.53,80100,Weekday,Thursday,Maximum_Load
04/01/2018 22:30,4.82,6.37,0,0,60.34,100,81000,Weekday,Thursday,Maximum_Load
04/01/2018 22:45,4.75,6.34,0,0,59.96,100,81900,Weekday,Thursday,Maximum_Load
04/01/2018 23:00,4.79,6.01,0,0,62.33,100,82800,Weekday,Thursday,Maximum_Load
04/01/2018 23:15,4.64,5.18,0,0,66.72,100,83700,Weekday,Thursday,Light_Load
04/01/2018 23:30,4.64,4.79,0,0,69.58,100,84600,Weekday,Thursday,Light_Load
04/01/2018 23:45,4.61,5.04,0,0,67.49,100,85500,Weekday,Thursday,Light_Load
04/01/2018 00:00,4.64,5.04,0,0,67.73,100,0,Weekday,Thursday,Light_Load
05/01/2018 00:15,4.72,5.15,0,0,67.57,100,900,Weekday,Friday,Light_Load
05/01/2018 00:30,4.68,5.22,0,0,66.75,100,1800,Weekday,Friday,Light_Load
05/01/2018 00:45,4.68,5.54,0,0,64.53,100,2700,Weekday,Friday,Light_Load
05/01/2018 01:00,4.72,5.58,0,0,64.58,100,3600,Weekday,Friday,Light_Load
05/01/2018 01:15,4.68,5.36,0,0,65.77,100,4500,Weekday,Friday,Light_Load
05/01/2018 01:30,4.68,5.33,0,0,65.98,100,5400,Weekday,Friday,Light_Load
05/01/2018 01:45,4.61,4.86,0,0,68.82,100,6300,Weekday,Friday,Light_Load
05/01/2018 02:00,4.61,4.68,0,0,70.18,100,7200,Weekday,Friday,Light_Load
05/01/2018 02:15,4.64,5,0,0,68.02,100,8100,Weekday,Friday,Light_Load
05/01/2018 02:30,4.64,4.97,0,0,68.24,100,9000,Weekday,Friday,Light_Load
05/01/2018 02:45,4.68,5.22,0,0,66.75,100,9900,Weekday,Friday,Light_Load
05/01/2018 03:00,4.64,5.04,0,0,67.73,100,10800,Weekday,Friday,Light_Load
05/01/2018 03:15,4.61,5.08,0,0,67.2,100,11700,Weekday,Friday,Light_Load
05/01/2018 03:30,4.68,5.04,0,0,68.05,100,12600,Weekday,Friday,Light_Load
05/01/2018 03:45,4.61,5,0,0,67.79,100,13500,Weekday,Friday,Light_Load
05/01/2018 04:00,4.72,5,0,0,68.65,100,14400,Weekday,Friday,Light_Load
05/01/2018 04:15,4.61,4.68,0,0,70.18,100,15300,Weekday,Friday,Light_Load
05/01/2018 04:30,4.61,4.72,0,0,69.87,100,16200,Weekday,Friday,Light_Load
05/01/2018 04:45,4.61,4.86,0,0,68.82,100,17100,Weekday,Friday,Light_Load
05/01/2018 05:00,4.61,4.82,0,0,69.12,100,18000,Weekday,Friday,Light_Load
05/01/2018 05:15,4.68,4.97,0,0,68.55,100,18900,Weekday,Friday,Light_Load
05/01/2018 05:30,4.64,4.93,0,0,68.54,100,19800,Weekday,Friday,Light_Load
05/01/2018 05:45,4.57,4.79,0,0,69.03,100,20700,Weekday,Friday,Light_Load
05/01/2018 06:00,4.64,4.93,0,0,68.54,100,21600,Weekday,Friday,Light_Load
05/01/2018 06:15,4.61,4.79,0,0,69.34,100,22500,Weekday,Friday,Light_Load
05/01/2018 06:30,4.64,4.82,0,0,69.35,100,23400,Weekday,Friday,Light_Load
05/01/2018 06:45,4.61,4.72,0,0,69.87,100,24300,Weekday,Friday,Light_Load
05/01/2018 07:00,4.61,4.9,0,0,68.52,100,25200,Weekday,Friday,Light_Load
05/01/2018 07:15,4.57,5.08,0,0,66.88,100,26100,Weekday,Friday,Light_Load
05/01/2018 07:30,5.33,4.97,0,0,73.14,100,27000,Weekday,Friday,Light_Load
05/01/2018 07:45,6.98,5.18,0,0,80.3,100,27900,Weekday,Friday,Light_Load
05/01/2018 08:00,7.02,4.97,0,0,81.62,100,28800,Weekday,Friday,Light_Load
05/01/2018 08:15,72.14,45.22,0,0.03,84.73,100,29700,Weekday,Friday,Light_Load
05/01/2018 08:30,117.61,66.56,0,0.05,87.03,100,30600,Weekday,Friday,Light_Load
05/01/2018 08:45,98.71,62.35,0,0.05,84.55,100,31500,Weekday,Friday,Light_Load
05/01/2018 09:00,136.48,59.44,0,0.06,91.68,100,32400,Weekday,Friday,Light_Load
05/01/2018 09:15,120.71,36.47,0,0.06,95.73,100,33300,Weekday,Friday,Medium_Load
05/01/2018 09:30,94.82,32.76,0,0.04,94.52,100,34200,Weekday,Friday,Medium_Load
05/01/2018 09:45,114.7,39.02,0,0.05,94.67,100,35100,Weekday,Friday,Medium_Load
05/01/2018 10:00,132.16,45.47,0,0.06,94.56,100,36000,Weekday,Friday,Medium_Load
05/01/2018 10:15,77.08,26.35,0,0.04,94.62,100,36900,Weekday,Friday,Maximum_Load
05/01/2018 10:30,128.56,45.4,0,0.06,94.29,100,37800,Weekday,Friday,Maximum_Load
05/01/2018 10:45,132.48,46.04,0,0.06,94.46,100,38700,Weekday,Friday,Maximum_Load
05/01/2018 11:00,114.3,43.81,0,0.05,93.38,100,39600,Weekday,Friday,Maximum_Load
05/01/2018 11:15,129.85,63.86,0,0.06,89.74,100,40500,Weekday,Friday,Maximum_Load
05/01/2018 11:30,120.28,65.99,0,0.06,87.67,100,41400,Weekday,Friday,Maximum_Load
05/01/2018 11:45,130.03,63.79,0,0.06,89.78,100,42300,Weekday,Friday,Maximum_Load
05/01/2018 12:00,97.88,42.19,0,0.04,91.83,100,43200,Weekday,Friday,Maximum_Load
05/01/2018 12:15,8.86,0.72,20.2,0,99.67,40.17,44100,Weekday,Friday,Medium_Load
05/01/2018 12:30,7.92,0,26.32,0,100,28.81,45000,Weekday,Friday,Medium_Load
05/01/2018 12:45,8.32,0,25.74,0,100,30.76,45900,Weekday,Friday,Medium_Load
05/01/2018 13:00,8.21,0,25.81,0,100,30.31,46800,Weekday,Friday,Medium_Load
05/01/2018 13:15,50.08,10.12,7.6,0.02,98.02,98.87,47700,Weekday,Friday,Medium_Load
05/01/2018 13:30,124.63,41.83,0,0.06,94.8,100,48600,Weekday,Friday,Medium_Load
05/01/2018 13:45,114.05,36.43,0,0.05,95.26,100,49500,Weekday,Friday,Medium_Load
05/01/2018 14:00,69.73,19.37,0,0.03,96.35,100,50400,Weekday,Friday,Medium_Load
05/01/2018 14:15,72.58,29.77,0,0.03,92.52,100,51300,Weekday,Friday,Medium_Load
05/01/2018 14:30,87.05,36.65,0,0.04,92.16,100,52200,Weekday,Friday,Medium_Load
05/01/2018 14:45,132.23,59.04,0,0.06,91.31,100,53100,Weekday,Friday,Medium_Load
05/01/2018 15:00,81.72,28.76,0,0.04,94.33,100,54000,Weekday,Friday,Medium_Load
05/01/2018 15:15,96.84,36.9,0,0.04,93.45,100,54900,Weekday,Friday,Medium_Load
05/01/2018 15:30,129.85,56.52,0,0.06,91.69,100,55800,Weekday,Friday,Medium_Load
05/01/2018 15:45,92.95,38.09,0,0.04,92.53,100,56700,Weekday,Friday,Medium_Load
05/01/2018 16:00,146.34,66.92,0,0.07,90.94,100,57600,Weekday,Friday,Medium_Load
05/01/2018 16:15,98.5,39.02,0,0.05,92.97,100,58500,Weekday,Friday,Medium_Load
05/01/2018 16:30,129.67,60.62,0,0.06,90.59,100,59400,Weekday,Friday,Medium_Load
05/01/2018 16:45,121.07,44.93,0,0.06,93.75,100,60300,Weekday,Friday,Medium_Load
05/01/2018 17:00,69.8,27.79,0,0.03,92.91,100,61200,Weekday,Friday,Medium_Load
05/01/2018 17:15,145.69,66.35,0,0.07,91.01,100,62100,Weekday,Friday,Maximum_Load
05/01/2018 17:30,117.68,51.98,0,0.05,91.47,100,63000,Weekday,Friday,Maximum_Load
05/01/2018 17:45,41.54,1.8,6.98,0.02,99.91,98.62,63900,Weekday,Friday,Maximum_Load
05/01/2018 18:00,75.06,13.5,3.56,0.03,98.42,99.89,64800,Weekday,Friday,Maximum_Load
05/01/2018 18:15,43.38,18.9,0.61,0.02,91.68,99.99,65700,Weekday,Friday,Maximum_Load
05/01/2018 18:30,68.54,45.68,0,0.03,83.21,100,66600,Weekday,Friday,Maximum_Load
05/01/2018 18:45,59.8,24.62,0,0.03,92.47,100,67500,Weekday,Friday,Maximum_Load
05/01/2018 19:00,65.05,27.65,0,0.03,92.03,100,68400,Weekday,Friday,Maximum_Load
05/01/2018 19:15,67,27.72,0,0.03,92.4,100,69300,Weekday,Friday,Maximum_Load
05/01/2018 19:30,57.28,20.92,0,0.03,93.93,100,70200,Weekday,Friday,Maximum_Load
05/01/2018 19:45,55.62,19.66,0,0.03,94.28,100,71100,Weekday,Friday,Maximum_Load
05/01/2018 20:00,51.77,16.34,0,0.02,95.36,100,72000,Weekday,Friday,Maximum_Load
05/01/2018 20:15,44.17,4.18,0.04,0.02,99.56,100,72900,Weekday,Friday,Medium_Load
05/01/2018 20:30,55.15,11.52,0.07,0.03,97.89,100,73800,Weekday,Friday,Medium_Load
05/01/2018 20:45,38.05,1.4,4.43,0.02,99.93,99.33,74700,Weekday,Friday,Medium_Load
05/01/2018 21:00,19.51,0,17.64,0.01,100,74.18,75600,Weekday,Friday,Medium_Load
05/01/2018 21:15,9.32,0,24.05,0,100,36.13,76500,Weekday,Friday,Medium_Load
05/01/2018 21:30,4.61,0,26.68,0,100,17.03,77400,Weekday,Friday,Medium_Load
05/01/2018 21:45,4.54,0,26.64,0,100,16.8,78300,Weekday,Friday,Medium_Load
05/01/2018 22:00,4.54,0,26.6,0,100,16.82,79200,Weekday,Friday,Medium_Load
05/01/2018 22:15,4.28,1.44,15.19,0,94.78,27.12,80100,Weekday,Friday,Maximum_Load
05/01/2018 22:30,4.1,4.32,0,0,68.84,100,81000,Weekday,Friday,Maximum_Load
05/01/2018 22:45,4.14,4.21,0,0,70.12,100,81900,Weekday,Friday,Maximum_Load
05/01/2018 23:00,4.07,4.07,0,0,70.71,100,82800,Weekday,Friday,Maximum_Load
05/01/2018 23:15,4.03,3.2,0,0,78.31,100,83700,Weekday,Friday,Light_Load
05/01/2018 23:30,4.07,3.85,0,0,72.65,100,84600,Weekday,Friday,Light_Load
05/01/2018 23:45,4.14,4.39,0,0,68.61,100,85500,Weekday,Friday,Light_Load
05/01/2018 00:00,4.14,4.5,0,0,67.71,100,0,Weekday,Friday,Light_Load
06/01/2018 00:15,4.14,4.5,0,0,67.71,100,900,Weekend,Saturday,Light_Load
06/01/2018 00:30,4.14,4.82,0,0,65.16,100,1800,Weekend,Saturday,Light_Load
06/01/2018 00:45,4.1,4.68,0,0,65.9,100,2700,Weekend,Saturday,Light_Load
06/01/2018 01:00,4.14,4.93,0,0,64.31,100,3600,Weekend,Saturday,Light_Load
06/01/2018 01:15,4.14,4.64,0,0,66.58,100,4500,Weekend,Saturday,Light_Load
06/01/2018 01:30,4.18,4.57,0,0,67.49,100,5400,Weekend,Saturday,Light_Load
06/01/2018 01:45,4.14,5,0,0,63.78,100,6300,Weekend,Saturday,Light_Load
06/01/2018 02:00,4.18,5.36,0,0,61.5,100,7200,Weekend,Saturday,Light_Load
06/01/2018 02:15,4.18,5.47,0,0,60.72,100,8100,Weekend,Saturday,Light_Load
06/01/2018 02:30,4.18,5.4,0,0,61.21,100,9000,Weekend,Saturday,Light_Load
06/01/2018 02:45,4.28,5.58,0,0,60.86,100,9900,Weekend,Saturday,Light_Load
06/01/2018 03:00,4.21,5.62,0,0,59.95,100,10800,Weekend,Saturday,Light_Load
06/01/2018 03:15,4.14,5.54,0,0,59.86,100,11700,Weekend,Saturday,Light_Load
06/01/2018 03:30,4.18,5.54,0,0,60.23,100,12600,Weekend,Saturday,Light_Load
06/01/2018 03:45,4.18,5.72,0,0,59,100,13500,Weekend,Saturday,Light_Load
06/01/2018 04:00,4.28,5.76,0,0,59.64,100,14400,Weekend,Saturday,Light_Load
06/01/2018 04:15,4.21,5.8,0,0,58.74,100,15300,Weekend,Saturday,Light_Load
06/01/2018 04:30,4.18,5.58,0,0,59.95,100,16200,Weekend,Saturday,Light_Load
06/01/2018 04:45,4.21,5.83,0,0,58.54,100,17100,Weekend,Saturday,Light_Load
06/01/2018 05:00,4.18,5.83,0,0,58.27,100,18000,Weekend,Saturday,Light_Load
06/01/2018 05:15,4.25,5.51,0,0,61.08,100,18900,Weekend,Saturday,Light_Load
06/01/2018 05:30,4.18,5.29,0,0,62,100,19800,Weekend,Saturday,Light_Load
06/01/2018 05:45,4.14,5.26,0,0,61.85,100,20700,Weekend,Saturday,Light_Load
06/01/2018 06:00,4.14,5.4,0,0,60.84,100,21600,Weekend,Saturday,Light_Load
06/01/2018 06:15,4.14,5.47,0,0,60.35,100,22500,Weekend,Saturday,Light_Load
06/01/2018 06:30,4.21,5.29,0,0,62.27,100,23400,Weekend,Saturday,Light_Load
06/01/2018 06:45,4.21,5.4,0,0,61.49,100,24300,Weekend,Saturday,Light_Load
06/01/2018 07:00,4.14,5.51,0,0,60.07,100,25200,Weekend,Saturday,Light_Load
06/01/2018 07:15,4.07,5.22,0,0,61.49,100,26100,Weekend,Saturday,Light_Load
06/01/2018 07:30,4.1,5.29,0,0,61.26,100,27000,Weekend,Saturday,Light_Load
06/01/2018 07:45,4.1,5.26,0,0,61.48,100,27900,Weekend,Saturday,Light_Load
06/01/2018 08:00,4.18,5.29,0,0,62,100,28800,Weekend,Saturday,Light_Load
06/01/2018 08:15,4.07,5.11,0,0,62.3,100,29700,Weekend,Saturday,Light_Load
06/01/2018 08:30,4.07,5.11,0,0,62.3,100,30600,Weekend,Saturday,Light_Load
06/01/2018 08:45,4.07,5.08,0.14,0,62.53,99.94,31500,Weekend,Saturday,Light_Load
06/01/2018 09:00,4.36,0,20.7,0,100,20.61,32400,Weekend,Saturday,Light_Load
06/01/2018 09:15,4.54,0,26.5,0,100,16.89,33300,Weekend,Saturday,Light_Load
06/01/2018 09:30,4.43,0,26.39,0,100,16.56,34200,Weekend,Saturday,Light_Load
06/01/2018 09:45,4,0,20.99,0,100,18.72,35100,Weekend,Saturday,Light_Load
06/01/2018 10:00,4.25,0,23.33,0,100,17.92,36000,Weekend,Saturday,Light_Load
06/01/2018 10:15,4.28,0,23.33,0,100,18.04,36900,Weekend,Saturday,Light_Load
06/01/2018 10:30,3.82,0,19.73,0,100,19.01,37800,Weekend,Saturday,Light_Load
06/01/2018 10:45,4.32,0,26.89,0,100,15.86,38700,Weekend,Saturday,Light_Load
06/01/2018 11:00,3.46,0,17.93,0,100,18.95,39600,Weekend,Saturday,Light_Load
06/01/2018 11:15,4,0,9.9,0,100,37.46,40500,Weekend,Saturday,Light_Load
06/01/2018 11:30,3.49,0,7.06,0,100,44.31,41400,Weekend,Saturday,Light_Load
06/01/2018 11:45,3.71,0,7.63,0,100,43.73,42300,Weekend,Saturday,Light_Load
06/01/2018 12:00,3.89,0,7.42,0,100,46.43,43200,Weekend,Saturday,Light_Load
06/01/2018 12:15,3.53,0,14.08,0,100,24.32,44100,Weekend,Saturday,Light_Load
06/01/2018 12:30,4.25,0,24.91,0,100,16.82,45000,Weekend,Saturday,Light_Load
06/01/2018 12:45,3.56,0,17.39,0,100,20.06,45900,Weekend,Saturday,Light_Load
06/01/2018 13:00,4.03,0,22.54,0,100,17.6,46800,Weekend,Saturday,Light_Load
06/01/2018 13:15,3.64,0,19.69,0,100,18.18,47700,Weekend,Saturday,Light_Load
06/01/2018 13:30,3.53,0,18.14,0,100,19.1,48600,Weekend,Saturday,Light_Load
06/01/2018 13:45,4.03,0,25.16,0,100,15.82,49500,Weekend,Saturday,Light_Load
06/01/2018 14:00,3.38,0,17.75,0,100,18.71,50400,Weekend,Saturday,Light_Load
06/01/2018 14:15,3.74,0,20.92,0,100,17.6,51300,Weekend,Saturday,Light_Load
06/01/2018 14:30,3.82,0,21.67,0,100,17.36,52200,Weekend,Saturday,Light_Load
06/01/2018 14:45,3.46,0,17.5,0,100,19.4,53100,Weekend,Saturday,Light_Load
06/01/2018 15:00,4,0,23,0,100,17.13,54000,Weekend,Saturday,Light_Load
06/01/2018 15:15,3.64,0,18.9,0,100,18.91,54900,Weekend,Saturday,Light_Load
06/01/2018 15:30,3.42,0,17.42,0,100,19.26,55800,Weekend,Saturday,Light_Load
06/01/2018 15:45,4.18,0,24.3,0,100,16.95,56700,Weekend,Saturday,Light_Load
06/01/2018 16:00,3.53,0,18.43,0,100,18.81,57600,Weekend,Saturday,Light_Load
06/01/2018 16:15,3.38,0,17.6,0,100,18.86,58500,Weekend,Saturday,Light_Load
06/01/2018 16:30,4.03,0,24.73,0,100,16.08,59400,Weekend,Saturday,Light_Load
06/01/2018 16:45,3.42,0,18.18,0,100,18.49,60300,Weekend,Saturday,Light_Load
06/01/2018 17:00,3.42,0,17.71,0,100,18.96,61200,Weekend,Saturday,Light_Load
06/01/2018 17:15,4.1,0,24.91,0,100,16.24,62100,Weekend,Saturday,Light_Load
06/01/2018 17:30,3.38,0,18,0,100,18.46,63000,Weekend,Saturday,Light_Load
06/01/2018 17:45,3.38,0,17.82,0,100,18.64,63900,Weekend,Saturday,Light_Load
06/01/2018 18:00,4.03,0,24.62,0,100,16.15,64800,Weekend,Saturday,Light_Load
06/01/2018 18:15,3.46,0,7.96,0,100,39.86,65700,Weekend,Saturday,Light_Load
06/01/2018 18:30,3.24,0,6.23,0,100,46.14,66600,Weekend,Saturday,Light_Load
06/01/2018 18:45,3.85,0,20.88,0,100,18.13,67500,Weekend,Saturday,Light_Load
06/01/2018 19:00,3.53,0,18.94,0,100,18.32,68400,Weekend,Saturday,Light_Load
06/01/2018 19:15,3.42,0,17.86,0,100,18.81,69300,Weekend,Saturday,Light_Load
06/01/2018 19:30,4.03,0,24.19,0,100,16.43,70200,Weekend,Saturday,Light_Load
06/01/2018 19:45,3.49,0,18.65,0,100,18.39,71100,Weekend,Saturday,Light_Load
